"Index number","City","State","River","Jam date","Water year","Jam type","Latitude","Longitude","Gage number","Ahps id","Current condition","Damages"
"102719","Glen","MT","Birch Creek","05/26/1961","1961","Unknown","45.37949167","-112.7975444","6026000","-","-","-"
"102597","Monida","MT","Red Rock River","04/17/1961","1961","Unknown","44.58375","-112.2492056","6011900","-","-","-"
"101018","Moorhead","MT","Powder River","02/21/1961","1961","Unknown","45.0571972","-105.8783778","6324500","-","-","-"
"101002","Heath","MT","Alkali Creek","02/20/1961","1961","Unknown","47.07895278","-109.1478917","6129200","-","-","-"
"100820","Helmville","MT","Nevada Creek","02/10/1961","1961","Unknown","46.77777778","-112.767786","12335500","-","-","-"
"100819","Ramsay","MT","German Gulch Creek","02/10/1961","1961","Unknown","46.0146","-112.7932472","12323500","-","-","-"
"100802","Ulm","MT","Missouri River","02/01/1961","1961","Unknown","47.43496667","-111.3884444","6078200","-","-","-"
"101313","Savage","MT","Burns Creek","02/07/1961","1961","Unknown","47.37225556","-104.4300028","6329200","-","-","-"
"100275","Bozeman","MT","Hyalite Creek","01/27/1961","1961","Unknown","45.56146667","-111.071125","6050000","-","-","-"
"100371","Sappington","MT","Jefferson River","01/06/1961","1961","Unknown","45.8037111","-111.752261","6034500","-","-","-"
"100274","Bozeman","MT","East Gallatin River","01/27/1961","1961","Unknown","45.7005361","-111.0292667","6048000","-","-","-"
"100181","Dillon","MT","Blacktail Deer Creek","01/02/1961","1961","Unknown","45.04606389","-112.5496556","6017500","-","-","-"
"100338","Clancy","MT","Prickly Pear Creek","01/04/1961","1961","Unknown","46.5190972","-111.946786","6061500","-","-","-"
"20121107161640","Hoxeyville","MI","Pine River","02/02/1961","1961","Freeze-up","44.19333333","-85.76972222","04125460","-","unknown","-"
"20090624104844","Hoxeyville","MI","Pine River","02/02/1961","1961","Freeze-up","44.19333333","-85.76972222","04125460","0","unknown","-"
"20090126124616","Daleville","VA","Tinker Creek","01/24/1961","1961","Unknown","37.4175","-79.93527777","02055100","0","-","-"
"20090311121207","Startford","WI","Big Eau Pleine River","01/22/1961","1961","Unknown","44.82194444","-90.07944444","05399500","0","unknown","-"
"9930","Van Tassel","WY","Niobrara River","12/06/1960","1961","-","42.65916666","-104.05972222","06454000","-","-","?"
"8844","Crowheart","WY","Wind River","12/10/1960","1961","-","43.2425","-109.00083333","06225500","-","-","?"
"8853","Riverton","WY","Wind River","12/08/1960","1961","-","43.01055555","-108.37305555","06228000","-","-","?"
"9052","Arvada","WY","Crazy Woman Creek","02/09/1961","1961","-","44.48333333","-106.165","06316500","-","-","?"
"8877","Riverton","WY","Fivemile Creek","02/12/1961","1961","-","43.20388888","-108.39305555","06250000","-","-","?"
"8886","Shoshoni","WY","Fivemile Creek","02/08/1961","1961","-","43.22222222","-108.225","06253000","-","-","?"
"11340","Eden","WY","Little Sandy Creek","04/06/1961","1961","-","42.23666666","-109.31388888","09214500","-","-","?"
"8901","Shoshoni","WY","Muddy Creek","02/20/1961","1961","-","43.28611111","-108.27694444","06258000","-","-","?"
"9075","Buffalo","WY","North Fork Clear Creek","01/04/1961","1961","-","44.32","-106.91194444","06317500","-","-","?"
"9047","Buffalo","WY","North Fork Crazy Woman Creek","01/28/1961","1961","-","44.19388888","-106.77722222","06314500","-","-","?"
"9070","Arvada","WY","Powder River","02/23/1961","1961","-","44.65","-106.12861111","06317000","-","-","?"
"1720","Dixon","WY","Willow Creek","03/15/1961","1961","-","41.03388888","-107.53416666","?","-","-","?"
"4433","Millville","WV","Shenandoah River","02/20/1961","1961","-","39.28194444","-77.79527777","01636500","-","-","900K USD"
"9669","Buffalo Gap","SD","Beaver Creek","12/04/1960","1961","-","43.46555555","-103.31361111","06402500","-","-","?"
"9823","Pierre","SD","Missouri River","12/21/1960","1961","-","44.37305555","-100.37222222","06440000","-","-","?"
"9804","Faith","SD","Beaver Creek","03/01/1961","1961","-","44.93916666","-102.03972222","06439100","-","-","?"
"10198","Dell Rapids","SD","Big Sioux River","03/03/1961","1961","-","43.79027777","-96.74555555","06481000","-","-","?"
"10171","Watertown","SD","Big Sioux River","03/14/1961","1961","-","45.225","-97.16527777","06479200","-","-","?"
"9686","Hill City","SD","Castle Creek","01/31/1961","1961","-","44.01361111","-103.83222222","06409000","-","-","?"
"9603","Wakpala","SD","Grand River","03/02/1961","1961","-","45.66111111","-100.64694444","06358000","-","-","?"
"10134","Forestburg","SD","James River","03/06/1961","1961","-","43.97388888","-98.07805555","06477000","-","-","?"
"10001","Wewela","SD","Keya Paha River","02/18/1961","1961","-","43.02888888","-99.77722222","06464500","-","-","?"
"7180","Peever","SD","Little Minnesota River","03/04/1961","1961","-","45.60138888","-96.8725","05290000","-","-","?"
"9704","Rapid City","SD","Rapid Creek","02/03/1961","1961","-","44.05111111","-103.31388888","06412500","-","-","?"
"9691","Silver City","SD","Rapid Creek","03/07/1961","1961","-","44.08472222","-103.57888888","06410500","-","-","?"
"4893","Saxon","WI","Montreal River","12/23/1960","1961","-","43.38194444","-87.98","04086407","-","-","?"
"4846","Berlin","WI","Fox River","03/06/1961","1961","-","43.95388888","-88.96166666","04073500","-","-","?"
"7428","Sheldon","WI","Jump River","03/28/1961","1961","-","45.30805555","-90.96194444","05362000","-","-","?"
"4775","Pembine","WI","Menominee River","12/29/1960","1961","-","43.09472222","-87.59111111","04030202","-","-","?"
"7485","Merrill","WI","New Wood River","03/28/1961","1961","-","45.25833333","-89.83444444","05394000","-","-","?"
"4844","Gillett","WI","Oconto River","03/30/1961","1961","-","44.86472222","-88.31333333","04071000","-","-","?"
"7520","Rockville","WI","Platte River","02/18/1961","1961","-","42.73111111","-90.64694444","05414000","-","-","?"
"7479","Spirit Falls","WI","Spirit River","03/28/1961","1961","-","45.44944444","-89.98055555","05393500","-","-","?"
"9743","Belle Fourche","SD","Redwater River","01/26/1961","1961","-","44.66722222","-103.83388888","06433000","-","-","?"
"9756","Belle Fourche","SD","Redwater River","01/26/1961","1961","-","44.66722222","-103.83388888","06433000","-","-","?"
"10151","Beresford","SD","Saddlerock Creek","02/14/1961","1961","-","43.21527777","-96.83194444","06478840","-","-","?"
"10206","Sioux Falls","SD","Skunk Creek","02/23/1961","1961","-","43.53361111","-96.79527777","06481500","-","-","?"
"9576","Buffalo","SD","South Fork Grand River","08/17/1961","1961","-","45.57611111","-103.53972222","06356000","-","-","?"
"9885","Rosebud","SD","South Fork White River","02/24/1961","1961","-","43.32555555","-100.89166666","06449500","-","-","?"
"9737","Spearfish","SD","Spearfish Creek","01/28/1961","1961","-","44.4825","-103.85388888","06431500","-","-","?"
"7206","Big Stone City","SD","Whetstone River","02/22/1961","1961","-","45.29222222","-96.49833333","05291000","-","-","?"
"8868","Pavillion","WY","Fivemile Creek","12/13/1960","1961","-","43.30138888","-108.70555555","06244500","-","-","?"
"8858","Lander","WY","Little Popo Agie River","12/09/1960","1961","-","42.71666666","-108.64694444","06233000","-","-","?"
"5225","Eastlake/Willoughby","OH","Chagrin River","02/18/1961","1961","Break-up","41.63083333","-81.41138888","04209000","-","-","?"
"438","Painesville","OH","Grand River","01/01/1961","1961","-","41.72722222","-81.24833333","?","-","-","?"
"2309","Hammondsville","OH","Yellow Creek","02/18/1961","1961","-","40.5375","-80.72638888","00311000","-","-","?"
"10726","Burwell","NE","Calamus River","12/04/1960","1961","-","41.80972222","-99.16805555","06787500","-","-","?"
"10566","Dunning","NE","Dismal River","12/02/1960","1961","-","41.82305555","-100.11","06776500","-","-","?"
"20010725141421","Anchor Point","AK","Anchor River","01/20/1961","1961","-","59.77916666","-151.83055555","15240000","-","-","?"
"20020102125333","Cooper Landing","AK","Crescent Creek","01/14/1961","1961","-","60.49722222","-149.67777777","15254000","-","-","Unknown"
"19991214150130","Divide","AK","Snow River","09/30/1961","1961","-","60.30138888","-149.23611111","15202000","-","-","Unknown"
"20021105131619","Fort Yukon","AK","Yukon River","01/01/1961","1961","Unknown","66.56972222","-145.27","-","-","-","?"
"20060717191629","Contact","MT","Boulder River","02/27/1961","1961","Freeze-up","45.55472222","-110.2","61975000","-","-","?"
"20050829154140","Webster","MT","Box Elder Creek","02/11/1961","1961","-","45.9","-104.05","06033463","-","-","?"
"9135","Savage","MT","Burns Creek","02/07/1961","1961","-","47.37222222","-104.43166666","06329200","-","-","?"
"20050829155116","Stevensville","MT","Burnt Fork Creek","12/13/1960","1961","-","46.46388888","-113.94444444","12351000","-","-","?"
"8349","Loma","MT","Dry Fork Coulee Tributary","05/31/1961","1961","-","47.95","-110.55833333","06102100","-","-","?"
"8219","Bozeman","MT","East Gallatin River","01/27/1961","1961","-","45.7","-111.02055555","06048000","-","-","?"
"8768","International Boundary","MT","East Poplar River","03/14/1961","1961","-","49.98333333","-105.41666666","06178500","-","-","?"
"8641","International Boundary","MT","Frenchman River","03/19/1961","1961","-","49","-107.31666666","06164000","-","-","?"
"20050829154531","Ramsay","MT","German Gulch Creek","02/10/1961","1961","-","46.01388888","-112.79166666","12032350","-","-","?"
"8241","Bozeman","MT","Hyalite Creek","01/27/1961","1961","-","45.56166666","-111.07805555","06050000","-","-","?"
"8179","Sappington","MT","Jefferson River","01/06/1961","1961","-","45.80416666","-111.76388888","06034500","-","-","?"
"9007","Hardin","MT","Little Bighorn River","02/06/1961","1961","-","45.73583333","-107.55888888","06294000","-","-","?"
"20050829153649","Wyola","MT","Little Bighorn River","01/27/1961","1961","Freeze-up","45.01666666","-107.61666666","06028900","-","-","?"
"8746","International Boundary","MT","Middle Fork Poplar River","03/14/1961","1961","-","48.99027777","-105.68722222","06178000","-","-","?"
"20050829153153","Harlem","MT","Milk River","03/19/1961","1961","-","48.5","-108.75","06015410","-","-","?"
"8535","International Boundary","MT","Milk River","03/19/1961","1961","-","48.93333333","-112.83166666","06132500","-","-","?"
"8694","Nashua","MT","Milk River","02/06/1961","1961","-","48.12972222","-106.35416666","06174500","-","-","?"
"8283","Ulm","MT","Missouri River","02/01/1961","1961","-","47.435","-111.39166666","06078200","-","-","?"
"8430","Harlowton","MT","Musselshell River","01/08/1961","1961","-","46.43","-109.83388888","06120500","-","-","?"
"20050829154753","Finn","MT","Nevada Creek","02/10/1961","1961","-","46.775","-112.75555555","12033550","-","-","?"
"2305","Poplar","MT","Poplar River","03/18/1961","1961","-","48.10694444","-105.19722222","06181000","-","-","?"
"9120","Locate","MT","Powder River","03/02/1961","1961","-","46.44888888","-105.31388888","06326500","-","-","?"
"9105","Moorhead","MT","Powder River","02/21/1961","1961","-","45.06777777","-105.8725","06324500","-","-","?"
"8263","Clancy","MT","Prickly Pear Creek","01/04/1961","1961","-","46.51916666","-111.94388888","06061500","-","-","?"
"8661","International Boundary","MT","Rock Creek","03/20/1961","1961","-","48.98888888","-106.79527777","06168500","-","-","?"
"8498","Jordan","MT","Sand Creek","02/06/1961","1961","-","47.25","-106.85277777","06130700","-","-","?"
"20050829155910","St. Regis","MT","St. Regis River","01/04/1961","1961","Freeze-up","47.28888888","-115.12222222","12354000","-","-","?"
"20050829160119","Thompson Falls","MT","Thompson River","01/03/1961","1961","Freeze-up","47.59305555","-115.22777777","12389500","-","-","?"
"9159","Sidney","MT","Yellowstone River","03/17/1961","1961","-","47.67833333","-104.16527777","06329500","-","-","?"
"3772","Stanton","NJ","South Branch Raritan River","02/19/1961","1961","-","40.5725","-74.8725","01397000","-","-","?"
"3881","Flatbrookville","NJ","Flat Brook","02/20/1961","1961","-","41.10666666","-74.96166666","01440000","-","-","?"
"3775","Reaville","NJ","Neshanic River","01/01/1961","1961","-","40.47166666","-74.83222222","01398000","-","-","?"
"3750","Chatham","NJ","Passaic River","02/22/1961","1961","-","40.72527777","-74.39222222","01379500","-","-","?"
"9418","Carson","ND","Antelope Creek","06/14/1961","1961","-","46.53055555","-101.64694444","06347000","-","-","?"
"6170","Dazey","ND","Baldhill Creek","03/02/1961","1961","-","47.22916666","-98.12861111","05057200","-","-","?"
"9550","Linton","ND","Beaver Creek","03/07/1961","1961","-","46.2575","-100.22638888","06354500","-","-","?"
"10071","Sydney","ND","Beaver Creek","03/01/1961","1961","-","46.75","-98.79583333","06470300","-","-","?"
"9349","Baldwin","ND","Burnt Creek Tributary No. 2","02/21/1961","1961","-","47.02361111","-100.79527777","06342300","-","-","?"
"9346","Baldwin","ND","Burnt Creek Tributary","02/21/1961","1961","-","47.02361111","-100.79527777","06342300","-","-","?"
"6580","Mountain","ND","Cart Creek","03/14/1961","1961","-","48.67694444","-97.85388888","05089500","-","-","?"
"6881","Foxholm","ND","Des Lacs River","03/18/1961","1961","-","48.37055555","-101.57805555","05116500","-","-","?"
"6146","Edmore","ND","Edmore Coulee","04/05/1961","1961","-","48.33722222","-98.66527777","05056200","-","-","?"
"6252","Kelso","ND","Elm River","03/07/1961","1961","-","47.29166666","-97.11083333","05062200","-","-","?"
"6547","Fordville","ND","Forest River","03/19/1961","1961","-","48.19722222","-97.72611111","05084000","-","-","?"
"6299","Portland","ND","Goose River","03/10/1961","1961","-","47.53888888","-97.46194444","05065500","-","-","?"
"9460","Mandan","ND","Heart River","03/03/1961","1961","-","46.83666666","-100.98055555","06349000","-","-","?"
"9292","Golden Valley","ND","Knife River","03/03/1961","1961","-","47.16111111","-102.05916666","06339500","-","-","?"
"9318","Hazen","ND","Knife River","03/02/1961","1961","-","47.28527777","-101.62833333","06340500","-","-","?"
"6646","Walhalla","ND","Little South Pembina River","03/25/1961","1961","-","48.86527777","-98.00055555","05099400","-","-","?"
"9428","Almont","ND","Muddy Creek","03/23/1961","1961","-","46.69166666","-101.48","06347500","-","-","?"
"6598","Grafton","ND","Park River","03/17/1961","1961","-","48.42333333","-97.41194444","05090000","-","-","?"
"6661","Walhalla","ND","Pembina River","03/31/1961","1961","-","48.91388888","-97.93055555","05099600","-","-","?"
"10057","Buchanan","ND","Pipestem Creek","03/03/1961","1961","-","47.06638888","-98.93055555","06469500","-","-","?"
"6600","Drayton","ND","Red River of the North","03/31/1961","1961","-","48.57222222","-97.1475","05092000","-","-","?"
"6736","Emerson (Manitoba)","ND","Red River of the North","03/31/1961","1961","-","49.00833333","-97.20666666","05102500","-","-","?"
"6216","Amenia","ND","Rush River","03/04/1961","1961","-","47.01666666","-97.20694444","05060500","-","-","?"
"6164","Cooperstown","ND","Sheyenne River","04/01/1961","1961","-","47.43277777","-98.02027777","05057000","-","-","?"
"2290","Harvey","ND","Sheyenne River","02/01/1961","1961","-","47.70277777","-99.94861111","05055000","-","-","?"
"6189","Kindred","ND","Sheyenne River","03/11/1961","1961","-","46.63166666","-97","05059000","-","-","?"
"6177","Lisbon","ND","Sheyenne River","03/06/1961","1961","-","46.44694444","-97.66777777","05058700","-","-","?"
"6133","West Fargo","ND","Sheyenne River","03/14/1961","1961","-","47.80555555","-98.70694444","05056000","-","-","?"
"6939","Bantry","ND","Souris River","03/19/1961","1961","-","48.50555555","-100.44333333","05122000","-","-","?"
"6867","Sherwood","ND","Souris River","03/20/1961","1961","-","48.99","-101.96194444","05114000","-","-","?"
"6576","Homme Dam","ND","South Branch Park River","01/05/1961","1961","-","48.40194444","-97.7775","05089000","-","-","?"
"9302","Zap","ND","Spring Creek","02/21/1961","1961","-","47.28611111","-101.93138888","06340000","-","-","?"
"9335","Center","ND","Square Butte Creek Tributary No. 2","02/21/1961","1961","-","47.11111111","-101.29583333","06342050","-","-","?"
"9340","Center","ND","Square Butte Creek Tributary No. 3","02/22/1961","1961","-","47.11111111","-101.29583333","06342050","-","-","?"
"6714","Akra","ND","Tongue River","03/27/1961","1961","-","48.77833333","-97.74555555","05101000","-","-","?"
"9324","Turtle Lake","ND","Turtle Creek","02/22/1961","1961","-","47.45833333","-100.93083333","06341400","-","-","?"
"6533","Manvel","ND","Turtle River","03/14/1961","1961","-","48.07861111","-97.18611111","05083000","-","-","?"
"9216","White Earth","ND","White Earth River","03/15/1961","1961","-","48.37638888","-102.77666666","06332000","-","-","?"
"6080","Cayuga","ND","Wild Rice River","02/20/1961","1961","-","46.125","-97.35388888","05051700","-","-","?"
"6095","Mantador","ND","Wild Rice River","03/09/1961","1961","-","46.1725","-97.00083333","05052000","-","-","?"
"6951","Bergen","ND","Wintering River","03/07/1961","1961","-","48.58888888","-100.44361111","05123400","-","-","?"
"6931","Karlsruhe","ND","Wintering River","03/16/1961","1961","-","48.17055555","-100.53944444","05120500","-","-","?"
"8127","Dillon","MT","Blacktail Creek","01/02/1961","1961","-","45.04583333","-112.54027777","06017500","-","-","?"
"8441","Harlowton","MT","American Fork","12/07/1960","1961","-","46.4","-109.77666666","06122000","-","-","?"
"8115","Barratts","MT","Beaverhead River","12/31/1960","1961","-","45.11638888","-112.74583333","06016000","-","-","?"
"8809","Culbertson","MT","Missouri River","12/28/1960","1961","-","48.12222222","-104.48027777","06185500","-","-","?"
"8715","Wolf Point","MT","Missouri River","12/24/1960","1961","-","48.06666666","-105.52083333","06177000","-","-","?"
"8413","Zortman","MT","Missouri River","12/24/1960","1961","-","47.73083333","-108.94333333","06115000","-","-","?"
"8153","Twin Bridges","MT","Ruby River","12/10/1960","1961","-","45.50777777","-112.33222222","06023000","-","-","?"
"8366","Dutton","MT","Teton River","12/26/1960","1961","-","47.93027777","-111.55833333","06108000","-","-","?"
"8587","International Boundary","MT","Battle Creek","03/15/1961","1961","-","48.95","-109.43333333","06149500","-","-","?"
"8454","Lavina","MT","Big Coulee River","01/31/1961","1961","-","46.26472222","-108.94416666","06125700","-","-","?"
"11195","St. Louis","MO","Mississippi River","12/23/1960","1961","Closure","38.6175","-90.16805555","07010000","-","-","?"
"1060","Price Landing","MO","Mississippi River","01/29/1961","1961","Freeze-up","37.03694444","-89.37833333","-","-","-","River traffic halted"
"11196","St. Louis","MO","Mississippi River","01/26/1961","1961","-","38.6175","-90.16805555","07010000","-","-","?"
"4439","Bruceville","MD","Big Pipe Creek","02/19/1961","1961","-","39.6125","-77.24472222","01639500","-","-","?"
"4552","Grantsville","MD","Casselman River","02/18/1961","1961","-","39.70222222","-79.14666666","03078000","-","-","?"
"4435","Middletown","MD","Catoctin Creek","02/19/1961","1961","-","39.42638888","-77.55888888","01637500","-","-","?"
"4400","Rocks","MD","Deer Creek","01/01/1961","1961","-","39.63027777","-76.41138888","01580000","-","-","?"
"4442","Frederick","MD","Linganore Creek","02/18/1961","1961","-","39.41527777","-77.33333333","01642500","-","-","?"
"4401","Blue Mount","MD","Little Falls","01/01/1961","1961","-","39.60444444","-76.62833333","01582000","-","-","?"
"4418","Luke","MD","North Branch Potomac River","02/18/1961","1961","-","39.47916666","-79.05972222","01598500","-","-","?"
"4410","Largo","MD","Western Branch","01/01/1961","1961","-","38.87611111","-76.79583333","01594500","-","-","?"
"10224","Hawarden","IA","Dry Creek","02/23/1961","1961","-","42.99583333","-96.48","06484000","-","-","?"
"11246","Winter Park","CO","Fraser River","12/02/1960","1961","-","39.84583333","-105.76388888","09022000","-","-","?"
"11278","Dillon","CO","Blue River","12/18/1960","1961","-","39.61388888","-106.05833333","09047000","-","-","?"
"11275","Kremmling","CO","Pass Creek","12/13/1960","1961","-","40.13277777","-106.49861111","09041300","-","-","?"
"11391","Buford","CO","South Fork White River","12/30/1960","1961","-","39.92166666","-107.55833333","09303500","-","-","?"
"11333","Ridgway","CO","West Fork Dallas Creek","12/06/1960","1961","-","38.07361111","-107.85277777","09146400","-","-","?"
"11279","Dillon","CO","Blue River","01/01/1961","1961","-","39.61388888","-106.05833333","09047000","-","-","?"
"11296","Cameo","CO","Colorado River","01/07/1961","1961","-","39.23888888","-108.27666666","09095500","-","-","?"
"11285","Red Cliff","CO","Eagle River","03/13/1961","1961","-","39.50944444","-106.37222222","09063000","-","-","?"
"11420","Pagosa Springs","CO","East Fork San Juan River","03/15/1961","1961","-","37.36944444","-106.8925","09340000","-","-","?"
"11423","Edith","CO","Navajo River","03/15/1961","1961","-","37.00277777","-106.91166666","09346000","-","-","?"
"11388","Buford","CO","North Fork White River","01/09/1961","1961","-","39.9875","-107.61083333","09303000","-","-","?"
"10310","Northgate","CO","North Platte River","04/05/1961","1961","-","40.9375","-106.33361111","06620000","-","-","?"
"11269","Pearmont","CO","Troublesome Creek","03/23/1961","1961","-","40.2175","-106.31388888","09039000","-","-","?"
"11328","Ragged Mountain","CO","West Muddy Creek","04/20/1961","1961","-","39.13083333","-107.57833333","09130600","-","-","?"
"11389","Buford","CO","White River","01/03/1961","1961","-","39.9875","-107.61083333","09303000","-","-","?"
"11390","Buford","CO","White River","01/09/1961","1961","-","39.9875","-107.61083333","09303000","-","-","?"
"11363","Oak Creek","CO","Yampa River","03/25/1961","1961","-","40.2875","-106.83194444","09237500","-","-","?"
"466","Cornwall Bridge","CT","Housatonic River","02/27/1961","1961","Break-up","41.84361111","-73.32972222","?","-","-","Ice deposited on the road"
"20050113161625","Quinebaug","CT","Quinebaug River","01/21/1961","1961","-","42.02222222","-71.95611111","01124000","-","-","?"
"20050114115417","Roxbury","CT","Shepaug River","02/25/1961","1961","-","41.54972222","-73.33027777","01203000","-","-","?"
"4562","Salisbury","PA","Big Piney Run","02/19/1961","1961","-","39.72611111","-79.04027777","03078500","-","-","?"
"4160","Dimeling","PA","Clearfield Creek","02/19/1961","1961","-","40.97166666","-78.41166666","01541500","-","-","?"
"4295","Dalmatia","PA","East Mahantango Creek","02/19/1961","1961","-","40.61111111","-76.91222222","01555500","-","-","?"
"4139","Bower","PA","West Branch Susquehanna River","02/19/1961","1961","-","40.89694444","-78.6675","01541000","-","-","?"
"11386","Randlett","UT","Duchesne River","12/24/1960","1961","-","40.23277777","-109.80694444","09302000","-","-","?"
"11371","Hanna","UT","Hades Creek","12/08/1960","1961","-","40.40416666","-110.76444444","09273500","-","-","?"
"11374","Hanna","UT","South Fork Rock Creek","11/21/1960","1961","-","40.54861111","-110.68444444","09277800","-","-","?"
"11380","Fruitland","UT","Water Hollow","01/07/1961","1961","-","40.21277777","-110.83888888","09287500","-","-","?"
"3198","Hartford/White River Junction","VT","Connecticut River","02/01/1961","1961","-","43.64638888","-72.31388888","01144500","-","-","?"
"3111","East Orange","VT","East Orange Branch Waits River","02/26/1961","1961","-","44.09277777","-72.33361111","01139800","-","-","?"
"5904","East Georgia","VT","Lamoille River","02/26/1961","1961","-","44.67916666","-73.07833333","04292500","-","-","?"
"5949","North Troy","VT","Missisquoi River","02/26/1961","1961","-","44.97277777","-72.39166666","04293000","-","-","?"
"973","Richford","VT","Missisquoi River","02/26/1961","1961","-","44.92027777","-72.75","?","-","-","?"
"3046","St. Johnsbury","VT","Moose River","02/26/1961","1961","-","44.42277777","-72","01135000","-","-","?"
"5690","Fair Haven","VT","Poultney River","02/26/1961","1961","-","43.62416666","-73.31388888","04280000","-","-","?"
"3283","Newfane","VT","West River","02/26/1961","1961","-","42.99527777","-72.64694444","01156000","-","-","?"
"3178","West Hartford","VT","White River","02/26/1961","1961","-","43.71416666","-72.43055555","01144000","-","-","?"
"5861","Essex Junction","VT","Winooski River","02/26/1961","1961","Break-up","44.47888888","-73.14694444","04290500","-","-","?"
"5797","Montpelier","VT","Winooski River","02/26/1961","1961","Break-up","44.25638888","-72.59805555","04286000","-","-","?"
"10548","Dunning","NE","Middle Loup River","12/23/1960","1961","-","41.83055555","-100.11","06775500","-","-","?"
"10576","Milburn","NE","Middle Loup River","12/20/1960","1961","-","41.81722222","-99.98","06777000","-","-","?"
"9985","Norden","NE","Niobrara River","12/05/1960","1961","-","42.78694444","-100.03888888","06462000","-","-","?"
"9972","Sparks","NE","Niobrara River","12/05/1960","1961","-","42.90277777","-100.35388888","06461500","-","-","?"
"10736","Ord","NE","North Loup River","12/25/1960","1961","-","41.6075","-98.93083333","06788500","-","-","?"
"10340","Bridgeport","NE","Pumpkin Creek","11/29/1960","1961","-","41.62722222","-103.03916666","06685000","-","-","?"
"10025","Niobrara","NE","Bazile Creek","02/12/1961","1961","-","42.75722222","-97.94416666","06466500","-","-","?"
"10383","Hershey","NE","Birdwood Creek","01/27/1961","1961","-","41.22222222","-101.07805555","06692000","-","-","?"
"10365","Lewellen","NE","Blue Creek","01/29/1961","1961","-","41.33527777","-102.16722222","06687000","-","-","?"
"11024","Haigler","NE","Buffalo Creek","04/08/1961","1961","-","40.03944444","-101.85416666","06823500","-","-","?"
"10773","Spalding","NE","Cedar River","02/04/1961","1961","-","41.71138888","-98.44388888","06791500","-","-","?"
"11047","Culbertson","NE","Frenchman Creek","01/04/1961","1961","-","40.23472222","-100.87333333","06835500","-","-","?"
"10007","Naper","NE","Keya Paha River","02/22/1961","1961","-","42.91666666","-99.09861111","06464900","-","-","?"
"10401","Ralton","NE","Lodgepole Creek","01/01/1961","1961","-","41.03333333","-102.41111111","06763500","-","-","?"
"10958","Uehling","NE","Logan Creek","02/24/1961","1961","-","41.71388888","-96.51972222","06799500","-","-","?"
"10820","Columbus","NE","Loup River","02/17/1961","1961","-","41.41805555","-97.35388888","06794500","-","-","?"
"10623","Arcadia","NE","Middle Loup River","02/21/1961","1961","-","41.42222222","-99.14666666","06779000","-","-","?"
"10631","Rockville","NE","Middle Loup River","02/02/1961","1961","-","41.11083333","-98.83361111","06780000","-","-","?"
"10605","Sargent","NE","Middle Loup River","02/24/1961","1961","-","41.62666666","-99.3725","06778000","-","-","?"
"9941","Hay Springs","NE","Niobrara River","01/15/1961","1961","-","42.48333333","-102.68722222","06456500","-","-","?"
"10751","Scotia","NE","North Loup River","02/21/1961","1961","-","41.45833333","-98.70666666","06789000","-","-","?"
"10764","St. Paul","NE","North Loup River","02/22/1961","1961","-","41.45833333","-98.70666666","06789000","-","-","?"
"10694","Taylor","NE","North Loup River","01/01/1961","1961","-","41.77694444","-99.37333333","06786000","-","-","?"
"10351","Lisco","NE","North Platte River","01/25/1961","1961","-","41.5","-102.64666666","06686000","-","-","?"
"10266","Homer","NE","Omaha Creek","02/22/1961","1961","-","42.32472222","-96.49888888","06601000","-","-","?"
"10475","Grand Island","NE","Platte River","02/03/1961","1961","-","40.87444444","-98.2775","06770500","-","-","?"
"10847","North Bend","NE","Platte River","02/16/1961","1961","-","41.45277777","-96.76527777","06796000","-","-","?"
"10441","Odessa","NE","Platte River","02/19/1961","1961","-","40.66222222","-99.26388888","06770000","-","-","?"
"10424","Overton","NE","Platte River","01/31/1961","1961","-","40.6825","-99.53916666","06768000","-","-","?"
"10977","South Bend","NE","Platte River","02/18/1961","1961","-","41.025","-96.29583333","06805010","-","-","?"
"11048","McCook","NE","Republican River","01/21/1961","1961","-","40.1875","-100.62833333","06837000","-","-","?"
"5643","Au Sable Forks","NY","Ausable River","02/26/1961","1961","-","44.45138888","-73.64694444","04275500","-","-","?"
"3632","Battenville","NY","Batten Kill","02/25/1961","1961","-","43.10138888","-73.43194444","01329500","-","-","?"
"5451","Boonville","NY","Black River","02/27/1961","1961","-","43.51166666","-75.31361111","04252500","-","-","?"
"5676","Willsboro","NY","Boquet River","02/26/1961","1961","-","44.35833333","-73.39305555","04276500","-","-","?"
"156","Hanover","NY","Cattaraugus Creek","01/01/1961","1961","Break-up","42.58333333","-79.33333333","?","-","-","?"
"189","Lancaster","NY","Cayuga Creek","02/19/1961","1961","-","42.90055555","-78.67055555","?","-","-","?"
"195","Buffalo","NY","Cazenovia Creek","01/01/1961","1961","Break-up","42.88972222","-78.85972222","?","-","-","?"
"3860","Barryville","NY","Delaware River","02/24/1961","1961","-","41.50888888","-74.99833333","01428500","-","-","?"
"3977","Smithville Flats","NY","Genegantslet Creek","02/25/1961","1961","-","42.39277777","-75.81333333","01507500","-","-","?"
"5524","Pyrites","NY","Grass River","02/27/1961","1961","-","44.52444444","-75.18722222","04265000","-","-","?"
"5591","Perry Mills","NY","Great Chazy River","03/29/1961","1961","-","45","-73.5","04271500","-","-","?"
